Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Ziomeczki :),2020-09-07 12:51:43,00:01:23,Autoplayed: user action: Unspecified; ,High Score: Złota era gier: Miniserial: Boom i spadek (Odcinek 1),,TCL TV 2018 UHD Android TV Smart TV,00:01:23,00:01:23,PL (Poland)
Ziomeczki :),2020-09-07 12:39:16,00:10:06,Autoplayed: user action: None; ,"Miłość, śmierć i roboty: Część 1: TRZY ROBOTY (Odcinek 2)",,TCL TV 2018 UHD Android TV Smart TV,00:10:26,Not latest view,PL (Poland)
Ziomeczki :),2020-09-07 12:25:46,00:13:24,,"Miłość, śmierć i roboty: Część 1: SZCZĘŚLIWA TRZYNASTKA (Odcinek 13)",,TCL TV 2018 UHD Android TV Smart TV,00:13:24,Not latest view,PL (Poland)
Ziomeczki :),2020-09-07 12:09:58,00:14:41,,"Miłość, śmierć i roboty: Część 1: ZMIENNOKSZTAŁTNI (Odcinek 10)",,TCL TV 2018 UHD Android TV Smart TV,00:14:41,Not latest view,PL (Poland)
Ziomeczki :),2020-09-07 12:08:40,00:00:59,,"Miłość, śmierć i roboty: Część 1: MECHY (Odcinek 4)",,TCL TV 2018 UHD Android TV Smart TV,00:00:59,Not latest view,PL (Poland)
Ziomeczki :),2020-09-07 12:07:18,00:01:01,,"Miłość, śmierć i roboty: Część 1: ŚWIADEK (Odcinek 3)",,TCL TV 2018 UHD Android TV Smart TV,00:01:01,Not latest view,PL (Poland)
Ziomeczki :),2020-09-07 11:51:29,00:15:02,,"Miłość, śmierć i roboty: Część 1: ZA SZCZELINĄ ORŁA (Odcinek 7)",,TCL TV 2018 UHD Android TV Smart TV,00:15:02,Not latest view,PL (Poland)
Ziomeczki :),2020-09-07 11:34:18,00:15:42,,"Miłość, śmierć i roboty: Część 1: SONNIE MA PRZEWAGĘ (Odcinek 1)",,TCL TV 2018 UHD Android TV Smart TV,00:15:42,Not latest view,PL (Poland)
Ziomeczki :),2020-09-07 11:25:04,00:08:53,,"Miłość, śmierć i roboty: Część 1: EPOKA LODOWCOWA (Odcinek 16)",,TCL TV 2018 UHD Android TV Smart TV,00:08:53,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 21:15:33,01:00:00,Autoplayed: user action: Unspecified; ,Anelka: Piłkarz niezrozumiany,,TCL TV 2018 UHD Android TV Smart TV,01:00:00,01:00:00,PL (Poland)
Ziomeczki :),2020-09-06 21:13:45,00:01:18,Autoplayed: user action: Unspecified; ,Droga na futbolowy szczyt: Sezon 1: Urugwaj: Dawid i Goliat w jednym (Odcinek 1),,TCL TV 2018 UHD Android TV Smart TV,00:01:18,00:01:18,PL (Poland)
Ziomeczki :),2020-09-06 21:12:53,00:00:03,Autoplayed: user action: None; ,Dope: Sezon 3: Największa sztuczka diabła (Odcinek 1),,TCL TV 2018 UHD Android TV Smart TV,00:00:03,00:00:03,PL (Poland)
Ziomeczki :),2020-09-06 20:59:53,00:09:10,,"Miłość, śmierć i roboty: Część 1: WYSYPISKO (Odcinek 9)",,TCL TV 2018 UHD Android TV Smart TV,00:09:10,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 20:41:17,00:16:04,,"Miłość, śmierć i roboty: Część 1: UDANYCH ŁOWÓW (Odcinek 8)",,TCL TV 2018 UHD Android TV Smart TV,00:16:04,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 20:40:51,00:00:01,Autoplayed: user action: None; ,"Miłość, śmierć i roboty: Część 1: TRZY ROBOTY (Odcinek 2)",,TCL TV 2018 UHD Android TV Smart TV,00:00:01,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 20:39:20,00:00:04,Autoplayed: user action: None; ,Chłopaki z baraków: Serial animowany: Sezon 1: Niedźwiedź zeżarł mi fi*ta (Odcinek 1),,TCL TV 2018 UHD Android TV Smart TV,00:00:04,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 20:36:58,00:00:05,Autoplayed: user action: None; ,Cobra Kai: Sezon 1: Turniej (Odcinek 7),,TCL TV 2018 UHD Android TV Smart TV,00:26:21,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 20:09:15,00:26:21,Autoplayed: user action: Unspecified; ,Najbardziej poszukiwani przestępcy: Sezon 1: Siemion Mogilewicz — szef mafii rosyjskiej (Odcinek 4),,TCL TV 2018 UHD Android TV Smart TV,00:45:29,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 20:03:37,01:00:14,Autoplayed: user action: Unspecified; ,"Lucyfer: Sezon 5: Uwaga, spoiler! (Odcinek 8)",,Samsung 2015 Hawk-M Smart TV,01:00:22,01:00:22,PL (Poland)
Ziomeczki :),2020-09-06 19:23:14,00:45:04,,Najbardziej poszukiwani przestępcy: Sezon 1: Matteo Messina Denaro — ostatni ojciec chrzestny Cosa Nostry (Odcinek 5),,TCL TV 2018 UHD Android TV Smart TV,00:45:31,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 19:18:48,00:00:01,,Najbardziej poszukiwani przestępcy: Sezon 1: Siemion Mogilewicz — szef mafii rosyjskiej (Odcinek 4),,TCL TV 2018 UHD Android TV Smart TV,00:00:01,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 19:15:02,00:01:02,,Najbardziej poszukiwani przestępcy: Sezon 1: Siemion Mogilewicz — szef mafii rosyjskiej (Odcinek 4),,TCL TV 2018 UHD Android TV Smart TV,00:19:30,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 19:09:27,00:54:07,Autoplayed: user action: None; ,Lucyfer: Sezon 5: Nasza moc (Odcinek 7),,Samsung 2015 Hawk-M Smart TV,00:54:15,00:54:15,PL (Poland)
Ziomeczki :),2020-09-06 18:57:50,00:00:01,,Ziemia nocą: Miniserial: Równiny w świetle księżyca (Odcinek 1),,TCL TV 2018 UHD Android TV Smart TV,00:00:01,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 18:55:34,00:00:01,,Najbardziej poszukiwani przestępcy: Sezon 1: Matteo Messina Denaro — ostatni ojciec chrzestny Cosa Nostry (Odcinek 5),,TCL TV 2018 UHD Android TV Smart TV,00:00:01,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 18:53:46,00:00:01,,Najbardziej poszukiwani przestępcy: Sezon 1: Siemion Mogilewicz — szef mafii rosyjskiej (Odcinek 4),,TCL TV 2018 UHD Android TV Smart TV,00:00:01,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 18:53:06,00:00:01,,Najbardziej poszukiwani przestępcy: Sezon 1: Siemion Mogilewicz — szef mafii rosyjskiej (Odcinek 4),,TCL TV 2018 UHD Android TV Smart TV,00:19:17,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 18:52:18,00:00:02,Autoplayed: user action: Unspecified; ,Najbardziej poszukiwani przestępcy: Sezon 1: Siemion Mogilewicz — szef mafii rosyjskiej (Odcinek 4),,TCL TV 2018 UHD Android TV Smart TV,00:19:19,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 18:31:20,00:18:50,Autoplayed: user action: Unspecified; ,Najbardziej poszukiwani przestępcy: Sezon 1: Siemion Mogilewicz — szef mafii rosyjskiej (Odcinek 4),,TCL TV 2018 UHD Android TV Smart TV,00:03:35,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 18:23:39,00:45:42,,Lucyfer: Sezon 5: BlueBallz (Odcinek 6),,Samsung 2015 Hawk-M Smart TV,00:54:38,00:54:38,PL (Poland)
Ziomeczki :),2020-09-06 17:48:12,00:43:06,Autoplayed: user action: None; ,Najbardziej poszukiwani przestępcy: Sezon 1: Samantha Lewthwaite — biała wdowa (Odcinek 3),,TCL TV 2018 UHD Android TV Smart TV,00:43:11,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 17:02:19,00:45:39,Autoplayed: user action: Unspecified; ,Najbardziej poszukiwani przestępcy: Sezon 1: Félicien Kabuga — sponsor ludobójstwa w Rwandzie (Odcinek 2),,TCL TV 2018 UHD Android TV Smart TV,00:46:25,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 16:16:24,00:45:45,Autoplayed: user action: Unspecified; ,Najbardziej poszukiwani przestępcy: Sezon 1: Ismael „El Mayo” Zambada Garcia — przywódca kartelu z Sinaloi (Odcinek 1),,TCL TV 2018 UHD Android TV Smart TV,00:45:45,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 15:05:40,00:08:49,Autoplayed: user action: None; ,Lucyfer: Sezon 5: BlueBallz (Odcinek 6),,Samsung 2015 Hawk-M Smart TV,00:08:57,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 14:00:53,00:53:59,Autoplayed: user action: Unspecified; ,Lucyfer: Sezon 5: Detektyw Amenadiel (Odcinek 5),,Samsung 2015 Hawk-M Smart TV,00:54:07,00:54:07,PL (Poland)
Ziomeczki :),2020-09-06 13:41:05,00:19:45,,Lucyfer: Sezon 5: Dla kurczaka nigdy nie kończy się to dobrze (Odcinek 4),,Samsung 2015 Hawk-M Smart TV,00:53:51,00:53:51,PL (Poland)
Ziomeczki :),2020-09-06 13:05:44,00:06:11,,Miłość gwarantowana,,DefaultWidevineAndroidPhone,00:13:46,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 12:08:43,00:42:56,Autoplayed: user action: Unspecified; ,Iwan Groźny z Treblinki: Miniserial: Ostatni zwrot akcji (Odcinek 5),,TCL TV 2018 UHD Android TV Smart TV,00:44:06,00:44:06,PL (Poland)
Ziomeczki :),2020-09-06 11:28:00,00:40:40,Autoplayed: user action: None; ,Iwan Groźny z Treblinki: Miniserial: Czekając na stryczek (Odcinek 4),,TCL TV 2018 UHD Android TV Smart TV,00:42:00,00:42:00,PL (Poland)
Ziomeczki :),2020-09-06 11:04:29,00:34:00,Autoplayed: user action: None; ,Lucyfer: Sezon 5: Dla kurczaka nigdy nie kończy się to dobrze (Odcinek 4),,Samsung 2015 Hawk-M Smart TV,00:34:08,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 10:46:47,00:41:04,Autoplayed: user action: Unspecified; ,Iwan Groźny z Treblinki: Miniserial: Spisek (Odcinek 3),,TCL TV 2018 UHD Android TV Smart TV,00:49:20,00:49:20,PL (Poland)
Ziomeczki :),2020-09-06 10:35:57,00:07:14,Autoplayed: user action: None; ,Iwan Groźny z Treblinki: Miniserial: Spisek (Odcinek 3),,TCL TV 2018 UHD Android TV Smart TV,00:08:16,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 09:55:40,00:40:00,Autoplayed: user action: Unspecified; ,Iwan Groźny z Treblinki: Miniserial: Koszmary Treblinki (Odcinek 2),,TCL TV 2018 UHD Android TV Smart TV,00:40:46,00:40:46,PL (Poland)
Ziomeczki :),2020-09-06 09:50:58,00:53:59,Autoplayed: user action: Unspecified; ,Lucyfer: Sezon 5: Diablo (Odcinek 3),,Samsung 2015 Hawk-M Smart TV,00:52:45,00:52:45,PL (Poland)
Ziomeczki :),2020-09-06 09:46:25,00:09:07,Autoplayed: user action: Unspecified; ,Iwan Groźny z Treblinki: Miniserial: Diabeł mieszka w Cleveland (Odcinek 1),,TCL TV 2018 UHD Android TV Smart TV,00:41:15,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 09:16:58,00:00:18,,"Milion sposobów, jak zginąć na Zachodzie",,TCL TV 2018 UHD Android TV Smart TV,00:01:21,Not latest view,PL (Poland)
Ziomeczki :),2020-09-06 07:59:23,00:55:43,Autoplayed: user action: Unspecified; ,Lucyfer: Sezon 5: Lucyfer! Lucyfer! Lucyfer! (Odcinek 2),,Samsung 2015 Hawk-M Smart TV,00:55:51,00:55:51,PL (Poland)
Ziomeczki :),2020-09-06 07:02:37,00:49:54,Autoplayed: user action: Unspecified; ,Lucyfer: Sezon 5: Bardzo smutny diabeł (Odcinek 1),,Samsung 2015 Hawk-M Smart TV,00:50:02,00:50:02,PL (Poland)
Ziomeczki :),2020-09-06 06:19:30,00:42:56,Autoplayed: user action: Unspecified; ,Lucyfer: Sezon 4: Kto będzie władał piekiełkiem? (Odcinek 10),,Samsung 2015 Hawk-M Smart TV,00:54:21,00:54:21,PL (Poland)
Ziomeczki :),2020-09-05 20:43:34,00:11:16,Autoplayed: user action: None; ,Lucyfer: Sezon 4: Kto będzie władał piekiełkiem? (Odcinek 10),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:11:26,Not latest view,PL (Poland)
Ziomeczki :),2020-09-05 19:54:05,00:49:28,,Lucyfer: Sezon 4: Ocalić Lucyfera (Odcinek 9),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:49:31,00:49:31,PL (Poland)
Ziomeczki :),2020-09-05 12:30:44,00:28:28,,Iwan Groźny z Treblinki: Miniserial: Diabeł mieszka w Cleveland (Odcinek 1),,TCL TV 2018 UHD Android TV Smart TV,00:32:08,Not latest view,PL (Poland)
Ziomeczki :),2020-09-05 12:04:18,00:03:41,Autoplayed: user action: Unspecified; ,Iwan Groźny z Treblinki: Miniserial: Diabeł mieszka w Cleveland (Odcinek 1),,TCL TV 2018 UHD Android TV Smart TV,00:03:41,Not latest view,PL (Poland)
Ziomeczki :),2020-09-05 10:50:35,00:21:03,Autoplayed: user action: None; ,Rick and Morty: Sezon 3: Morty’ego Mózgorozjeby (Odcinek 8),,TCL TV 2018 UHD Android TV Smart TV,00:21:10,Not latest view,PL (Poland)
Ziomeczki :),2020-09-05 10:28:04,00:22:23,,Rick and Morty: Sezon 3: Przygoda na Atlantydzie (Odcinek 7),,TCL TV 2018 UHD Android TV Smart TV,00:22:23,Not latest view,PL (Poland)
Ziomeczki :),2020-09-05 07:41:45,00:00:01,,Miłość gwarantowana,,DefaultWidevineAndroidPhone,00:07:36,Not latest view,PL (Poland)
Ziomeczki :),2020-09-05 07:31:20,00:07:38,,Miłość gwarantowana,,DefaultWidevineAndroidPhone,00:07:36,Not latest view,PL (Poland)
Ziomeczki :),2020-09-04 21:01:15,00:00:02,,Lucyfer: Sezon 4: Ocalić Lucyfera (Odcinek 9),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:00:03,Not latest view,PL (Poland)
Ziomeczki :),2020-09-04 20:10:55,00:50:14,Autoplayed: user action: None; ,Lucyfer: Sezon 4: Jak zrazić do siebie kobietę (Odcinek 8),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:50:24,00:50:24,PL (Poland)
Ziomeczki :),2020-09-04 19:00:57,01:04:35,Autoplayed: user action: None; ,Lucyfer: Sezon 4: Diabeł ze mnie wyszedł (Odcinek 7),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:47:34,00:47:34,PL (Poland)
Ziomeczki :),2020-09-04 18:00:20,00:48:47,,Lucyfer: Sezon 4: Po orgii dobrze jest zmienić spodnie (Odcinek 6),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:48:47,00:48:47,PL (Poland)
Ziomeczki :),2020-09-04 16:50:05,00:49:01,,Lucyfer: Sezon 4: Przyjdzie mi odejść ze wzwodem (Odcinek 5),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:49:01,00:49:01,PL (Poland)
Ziomeczki :),2020-09-02 19:33:05,00:47:17,Autoplayed: user action: None; ,Lucyfer: Sezon 4: Wszystko o Ewie (Odcinek 4),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:47:27,00:47:27,PL (Poland)
Ziomeczki :),2020-09-02 18:24:09,00:47:51,Autoplayed: user action: None; ,"Lucyfer: Sezon 4: Ależ więcej wiary, ojcze (Odcinek 3)",,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:48:01,00:48:01,PL (Poland)
Ziomeczki :),2020-09-02 17:15:29,00:48:13,Autoplayed: user action: None; ,Lucyfer: Sezon 4: Ktoś tu wertował Dantego (Odcinek 2),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:48:23,00:48:23,PL (Poland)
Ziomeczki :),2020-09-02 16:28:24,00:47:00,Autoplayed: user action: None; ,Lucyfer: Sezon 4: Wszystko gra (Odcinek 1),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:47:15,00:47:15,PL (Poland)
Ziomeczki :),2020-09-02 15:52:54,00:35:27,,"Lucyfer: Sezon 3: Dawno, dawno temu (Odcinek 26)",,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:43:00,00:43:00,PL (Poland)
Ziomeczki :),2020-09-02 15:52:13,00:00:10,,"Lucyfer: Sezon 3: Dawno, dawno temu (Odcinek 26)",,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:07:33,Not latest view,PL (Poland)
Ziomeczki :),2020-09-02 15:52:03,00:00:05,,"Lucyfer: Sezon 3: Dawno, dawno temu (Odcinek 26)",,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:40:55,Not latest view,PL (Poland)
Ziomeczki :),2020-09-01 20:47:52,00:40:49,Autoplayed: user action: None; ,"Lucyfer: Sezon 3: Dawno, dawno temu (Odcinek 26)",,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:40:49,Not latest view,PL (Poland)
Ziomeczki :),2020-09-01 19:55:23,00:43:09,Autoplayed: user action: None; ,Lucyfer: Sezon 3: Chrzanić normalność (Odcinek 25),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:43:09,00:43:09,PL (Poland)
Ziomeczki :),2020-09-01 19:13:10,00:42:11,,Lucyfer: Sezon 3: Diabeł dotrzymuje słowa (Odcinek 24),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:43:02,00:43:02,PL (Poland)
Ziomeczki :),2020-09-01 18:47:56,00:25:13,,Lucyfer: Sezon 3: Kwintesencja Deckerstara (Odcinek 23),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:43:17,00:43:17,PL (Poland)
Ziomeczki :),2020-09-01 15:48:26,00:17:28,Autoplayed: user action: None; ,Lucyfer: Sezon 3: Kwintesencja Deckerstara (Odcinek 23),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:18:04,Not latest view,PL (Poland)
Ziomeczki :),2020-09-01 15:16:41,00:31:43,,Lucyfer: Sezon 3: Pomoc dla Decker (Odcinek 22),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:43:19,00:43:19,PL (Poland)
Ziomeczki :),2020-08-31 22:17:16,00:01:23,Autoplayed: user action: None; ,El Chapo: Sezon 1: Odcinek 3 (Odcinek 3),,TCL TV 2018 UHD Android TV Smart TV,00:01:28,00:01:28,PL (Poland)
Ziomeczki :),2020-08-31 21:30:40,00:46:32,Autoplayed: user action: None; ,El Chapo: Sezon 1: Odcinek 2 (Odcinek 2),,TCL TV 2018 UHD Android TV Smart TV,00:46:37,00:46:37,PL (Poland)
Ziomeczki :),2020-08-31 20:51:00,00:11:07,Autoplayed: user action: None; ,Lucyfer: Sezon 3: Pomoc dla Decker (Odcinek 22),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:11:35,Not latest view,PL (Poland)
Ziomeczki :),2020-08-31 20:37:29,00:52:43,Autoplayed: user action: Unspecified; ,El Chapo: Sezon 1: Odcinek 1 (Odcinek 1),,TCL TV 2018 UHD Android TV Smart TV,00:54:08,00:54:08,PL (Poland)
Ziomeczki :),2020-08-31 20:07:30,00:42:38,,Lucyfer: Sezon 3: We wszystkim lepszy od Pierce’a (Odcinek 21),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:43:19,00:43:19,PL (Poland)
Ziomeczki :),2020-08-31 19:18:30,00:42:41,Autoplayed: user action: None; ,Lucyfer: Sezon 3: Anioł z San Bernardino (Odcinek 20),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:43:19,00:43:19,PL (Poland)
Ziomeczki :),2020-08-31 18:39:20,00:20:08,,Rick and Morty: Sezon 4: Nierickujące opowieści Morty’ego (Odcinek 6),,TCL TV 2018 UHD Android TV Smart TV,00:20:08,Not latest view,PL (Poland)
Ziomeczki :),2020-08-31 18:34:06,00:00:01,Autoplayed: user action: None; ,Rick and Morty: Sezon 4: Stary człowiek i może miłość (Odcinek 2),,TCL TV 2018 UHD Android TV Smart TV,00:00:01,Not latest view,PL (Poland)
Ziomeczki :),2020-08-31 18:20:55,00:37:55,,Lucyfer: Sezon 3: W pomarańczowym jej do twarzy (Odcinek 19),,Apple iPad Pro 11 inch 1st Gen Wi-Fi iPad,00:43:18,00:43:18,PL (Poland)
Ziomeczki :),2020-08-31 17:53:39,00:38:41,Autoplayed: user action: Unspecified; ,The Walking Dead: Sezon 2: Ostatni nabój (Odcinek 3),,TCL TV 2018 UHD Android TV Smart TV,00:41:11,Not latest view,PL (Poland)
Ziomeczki :),2020-08-31 17:17:23,00:35:50,,The Walking Dead: Sezon 2: Upuszczanie krwi (Odcinek 2),,TCL TV 2018 UHD Android TV Smart TV,00:40:10,Not latest view,PL (Poland)
Ziomeczki :),2020-08-31 17:16:59,00:00:02,Autoplayed: user action: None; ,The Walking Dead: Sezon 8: Potępieńcy (Odcinek 2),,TCL TV 2018 UHD Android TV Smart TV,00:00:02,00:00:02,PL (Poland)
Ziomeczki :),2020-08-30 17:50:25,01:30:34,Autoplayed: user action: Unspecified; ,Showtime,,Samsung 2015 Hawk-M Smart TV,01:30:34,01:30:34,PL (Poland)
Ziomeczki :),2020-08-30 17:42:15,00:06:58,Autoplayed: user action: Unspecified; ,Miami Bici,,Samsung 2015 Hawk-M Smart TV,00:06:58,00:06:58,PL (Poland)
Ziomeczki :),2020-08-30 15:01:44,00:04:49,Autoplayed: user action: None; ,Lucyfer: Sezon 3: W pomarańczowym jej do twarzy (Odcinek 19),,Samsung 2015 Hawk-M Smart TV,00:05:23,Not latest view,PL (Poland)
Ziomeczki :),2020-08-30 14:18:59,00:42:42,Autoplayed: user action: None; ,Lucyfer: Sezon 3: Ostatnie złamane serce (Odcinek 18),,Samsung 2015 Hawk-M Smart TV,00:43:18,00:43:18,PL (Poland)
Ziomeczki :),2020-08-30 13:31:56,00:42:35,Autoplayed: user action: Unspecified; ,Lucyfer: Sezon 3: Niech ptaszek śpiewa! (Odcinek 17),,Samsung 2015 Hawk-M Smart TV,00:43:21,00:43:21,PL (Poland)
Ziomeczki :),2020-08-30 12:49:15,00:42:39,Autoplayed: user action: None; ,Lucyfer: Sezon 3: Piekielna świnka doświadczalna (Odcinek 16),,Samsung 2015 Hawk-M Smart TV,00:43:13,00:43:13,PL (Poland)
Ziomeczki :),2020-08-30 11:58:37,00:42:17,Autoplayed: user action: Unspecified; ,Lucyfer: Sezon 3: Szkolne androny (Odcinek 15),,Samsung 2015 Hawk-M Smart TV,00:42:55,00:42:55,PL (Poland)
Ziomeczki :),2020-08-30 11:04:24,00:42:40,Autoplayed: user action: None; ,Lucyfer: Sezon 3: Stróż brata (Odcinek 14),,Samsung 2015 Hawk-M Smart TV,00:43:18,00:43:18,PL (Poland)
Ziomeczki :),2020-08-30 10:21:58,00:42:24,Autoplayed: user action: None; ,Lucyfer: Sezon 3: Dopóki śmierć nas nie rozłączy (Odcinek 13),,Samsung 2015 Hawk-M Smart TV,00:43:08,00:43:08,PL (Poland)
Ziomeczki :),2020-08-30 09:39:18,00:42:37,Autoplayed: user action: None; ,Lucyfer: Sezon 3: W centrum uwagi (Odcinek 12),,Samsung 2015 Hawk-M Smart TV,00:43:19,00:43:19,PL (Poland)
Ziomeczki :),2020-08-30 07:55:01,00:45:46,Autoplayed: user action: Unspecified; ,Lucyfer: Sezon 3: Miasto Aniołów? (Odcinek 11),,Samsung 2015 Hawk-M Smart TV,00:42:30,00:42:30,PL (Poland)
Ziomeczki :),2020-08-30 07:03:19,00:42:04,Autoplayed: user action: Unspecified; ,Lucyfer: Sezon 3: Zagroda grzechu (Odcinek 10),,Samsung 2015 Hawk-M Smart TV,00:42:58,00:42:58,PL (Poland)
Ziomeczki :),2020-08-30 06:34:28,00:28:45,Autoplayed: user action: Unspecified; ,Lucyfer: Sezon 3: Grzesznik (Odcinek 9),,Samsung 2015 Hawk-M Smart TV,00:43:10,00:43:10,PL (Poland)
Ziomeczki :),2020-08-30 06:34:04,00:00:04,,American Psycho,,Samsung 2015 Hawk-M Smart TV,00:00:08,00:00:08,PL (Poland)
Ziomeczki :),2020-08-29 19:44:42,00:13:19,Autoplayed: user action: Unspecified; ,Lucyfer: Sezon 3: Grzesznik (Odcinek 9),,Samsung 2015 Hawk-M Smart TV,00:14:26,Not latest view,PL (Poland)
Ziomeczki :),2020-08-29 19:44:09,00:00:06,,American Psycho,,Samsung 2015 Hawk-M Smart TV,00:00:06,Not latest view,PL (Poland)
Ziomeczki :),2020-08-29 16:26:49,00:00:26,Autoplayed: user action: None; ,Lucyfer: Sezon 3: Grzesznik (Odcinek 9),,Samsung 2015 Hawk-M Smart TV,00:01:08,Not latest view,PL (Poland)
Ziomeczki :),2020-08-29 15:44:00,00:42:47,Autoplayed: user action: None; ,Lucyfer: Sezon 3: Chloe odwala Lucyfera (Odcinek 8),,Samsung 2015 Hawk-M Smart TV,00:43:19,00:43:19,PL (Poland)
Ziomeczki :),2020-08-29 14:21:20,00:43:19,Autoplayed: user action: Unspecified; ,Lucyfer: Sezon 3: Nagrywanie wyłączone (Odcinek 7),,Samsung 2015 Hawk-M Smart TV,00:43:19,00:43:19,PL (Poland)
Ziomeczki :),2020-08-29 13:37:53,00:26:13,Autoplayed: user action: None; ,Cobra Kai: Sezon 1: Turniej (Odcinek 7),,TCL TV 2018 UHD Android TV Smart TV,00:26:16,Not latest view,PL (Poland)
Ziomeczki :),2020-08-29 13:09:14,00:28:35,Autoplayed: user action: None; ,Cobra Kai: Sezon 1: Kobry (Odcinek 6),,TCL TV 2018 UHD Android TV Smart TV,00:28:39,Not latest view,PL (Poland)
Ziomeczki :),2020-08-29 13:00:36,00:49:23,Autoplayed: user action: Unspecified; ,Lucyfer: Sezon 3: Wycieczka do Vegas (Odcinek 6),,Samsung 2015 Hawk-M Smart TV,00:43:21,00:43:21,PL (Poland)
Ziomeczki :),2020-08-29 12:47:08,00:21:54,Autoplayed: user action: Unspecified; ,Cobra Kai: Sezon 1: Przeciwwaga (Odcinek 5),,TCL TV 2018 UHD Android TV Smart TV,00:31:36,Not latest view,PL (Poland)
Ziomeczki :),2020-08-29 12:36:41,00:09:55,,Cobra Kai: Sezon 1: Przeciwwaga (Odcinek 5),,TCL TV 2018 UHD Android TV Smart TV,00:09:55,Not latest view,PL (Poland)
Ziomeczki :),2020-08-29 12:18:10,00:42:23,Autoplayed: user action: None; ,"Lucyfer: Sezon 3: Witaj, Charlotte Richards (Odcinek 5)",,Samsung 2015 Hawk-M Smart TV,00:43:02,00:43:02,PL (Poland)
Ziomeczki :),2020-08-29 11:23:18,00:49:23,Autoplayed: user action: Unspecified; ,Lucyfer: Sezon 3: Co zrobiłby Lucyfer? (Odcinek 4),,Samsung 2015 Hawk-M Smart TV,00:43:13,00:43:13,PL (Poland)
Ziomeczki :),2020-08-29 09:26:38,00:42:44,Autoplayed: user action: Unspecified; ,Lucyfer: Sezon 3: Pan i pani Mazikeen Smith (Odcinek 3),,Samsung 2015 Hawk-M Smart TV,00:43:06,00:43:06,PL (Poland)
